total_rows,rows_updated,rows_created,errors,date,day_of_week,axis_label,is_anom,anomaly_type
25242.0,19713.0,5529,23.0,2023-04-11,Tuesday,Tuesday 2023-04-11,0,
1757.0,1343.0,414,9.0,2023-04-10,Monday,Monday 2023-04-10,0,
1734.0,457.0,1277,14.0,2023-04-09,Sunday,Sunday 2023-04-09,0,
31653.0,78.0,31575,13.0,2023-04-08,Saturday,Saturday 2023-04-08,0,
28367.0,7319.0,21048,29.0,2023-04-07,Friday,Friday 2023-04-07,0,
26148.0,25971.0,177,25.0,2023-04-06,Thursday,Thursday 2023-04-06,0,
25795.0,15274.0,10521,27.0,2023-04-05,Wednesday,Wednesday 2023-04-05,0,
21474.0,2083.0,19391,12.0,2023-04-04,Tuesday,Tuesday 2023-04-04,0,
1891.0,1518.0,373,16.0,2023-04-03,Monday,Monday 2023-04-03,0,
1632.0,692.0,940,22.0,2023-04-02,Sunday,Sunday 2023-04-02,0,
34148.0,9159.0,24989,7.0,2023-04-01,Saturday,Saturday 2023-04-01,0,
27299.0,6828.0,20471,14.0,2023-03-31,Friday,Friday 2023-03-31,0,
23864.0,3450.0,20414,13.0,2023-03-30,Thursday,Thursday 2023-03-30,0,
17690.0,17280.0,410,12.0,2023-03-29,Wednesday,Wednesday 2023-03-29,0,
32196.0,3722.0,28474,14.0,2023-03-28,Tuesday,Tuesday 2023-03-28,0,
2098.0,775.0,1323,21.0,2023-03-27,Monday,Monday 2023-03-27,0,
1579.0,272.0,1307,24.0,2023-03-26,Sunday,Sunday 2023-03-26,0,
29898.0,14369.0,15529,9.0,2023-03-25,Saturday,Saturday 2023-03-25,0,
23872.0,4760.0,19112,17.0,2023-03-24,Friday,Friday 2023-03-24,0,
23953.0,13425.0,10528,19.0,2023-03-23,Thursday,Thursday 2023-03-23,0,
33789.0,10597.0,23192,7.0,2023-03-22,Wednesday,Wednesday 2023-03-22,0,
21122.0,1192.0,19930,4.0,2023-03-21,Tuesday,Tuesday 2023-03-21,0,
1885.0,1855.0,30,8.0,2023-03-20,Monday,Monday 2023-03-20,0,
1889.0,1227.0,662,29.0,2023-03-19,Sunday,Sunday 2023-03-19,0,
34138.0,4137.0,30001,18.0,2023-03-18,Saturday,Saturday 2023-03-18,0,
33814.0,25968.0,7846,12.0,2023-03-17,Friday,Friday 2023-03-17,0,
27660.0,24329.0,3331,7.0,2023-03-16,Thursday,Thursday 2023-03-16,0,
29388.0,7875.0,21513,10.0,2023-03-15,Wednesday,Wednesday 2023-03-15,0,
23606.0,4041.0,19565,14.0,2023-03-14,Tuesday,Tuesday 2023-03-14,0,
1474.0,1189.0,285,14.0,2023-03-13,Monday,Monday 2023-03-13,0,
1616.0,1504.0,112,16.0,2023-03-12,Sunday,Sunday 2023-03-12,0,
31109.0,24179.0,6930,7.0,2023-03-11,Saturday,Saturday 2023-03-11,0,
33229.0,16375.0,16854,9.0,2023-03-10,Friday,Friday 2023-03-10,0,
29256.0,9378.0,19878,12.0,2023-03-09,Thursday,Thursday 2023-03-09,0,
33473.0,24526.0,8947,15.0,2023-03-08,Wednesday,Wednesday 2023-03-08,0,
31698.0,12143.0,19555,14.0,2023-03-07,Tuesday,Tuesday 2023-03-07,0,
1861.0,282.0,1579,16.0,2023-03-06,Monday,Monday 2023-03-06,0,
1743.0,1609.0,134,19.0,2023-03-05,Sunday,Sunday 2023-03-05,0,
34914.0,25386.0,9528,23.0,2023-03-04,Saturday,Saturday 2023-03-04,0,
25789.0,2790.0,22999,14.0,2023-03-03,Friday,Friday 2023-03-03,0,
28316.0,3917.0,24399,19.0,2023-03-02,Thursday,Thursday 2023-03-02,0,
31346.0,20545.0,10801,13.0,2023-03-01,Wednesday,Wednesday 2023-03-01,0,
22955.0,21472.0,1483,4.0,2023-02-28,Tuesday,Tuesday 2023-02-28,0,
1506.0,26.0,1480,16.0,2023-02-27,Monday,Monday 2023-02-27,0,
2258.0,519.0,1739,14.0,2023-02-26,Sunday,Sunday 2023-02-26,0,
31557.0,1821.0,29736,6.0,2023-02-25,Saturday,Saturday 2023-02-25,0,
27502.0,10020.0,17482,13.0,2023-02-24,Friday,Friday 2023-02-24,0,
34183.0,5613.0,28570,18.0,2023-02-23,Thursday,Thursday 2023-02-23,0,
27180.0,680.0,26500,19.0,2023-02-22,Wednesday,Wednesday 2023-02-22,0,
31257.0,23182.0,8075,11.0,2023-02-21,Tuesday,Tuesday 2023-02-21,0,
1580.0,822.0,758,17.0,2023-02-20,Monday,Monday 2023-02-20,0,
1781.0,242.0,1539,17.0,2023-02-19,Sunday,Sunday 2023-02-19,0,
27674.0,27214.0,460,9.0,2023-02-18,Saturday,Saturday 2023-02-18,0,
25657.0,13986.0,11671,20.0,2023-02-17,Friday,Friday 2023-02-17,0,
33650.0,654.0,32996,18.0,2023-02-16,Thursday,Thursday 2023-02-16,0,
30903.0,16767.0,14136,14.0,2023-02-15,Wednesday,Wednesday 2023-02-15,0,
26041.0,20374.0,5667,14.0,2023-02-14,Tuesday,Tuesday 2023-02-14,0,
1951.0,1035.0,916,17.0,2023-02-13,Monday,Monday 2023-02-13,0,
1825.0,425.0,1400,9.0,2023-02-12,Sunday,Sunday 2023-02-12,0,
26721.0,9651.0,17070,14.0,2023-02-11,Saturday,Saturday 2023-02-11,0,
30110.0,22309.0,7801,10.0,2023-02-10,Friday,Friday 2023-02-10,0,
33788.0,26260.0,7528,8.0,2023-02-09,Thursday,Thursday 2023-02-09,0,
25790.0,14337.0,11453,19.0,2023-02-08,Wednesday,Wednesday 2023-02-08,0,
27637.0,17859.0,9778,3.0,2023-02-07,Tuesday,Tuesday 2023-02-07,0,
1856.0,1087.0,769,16.0,2023-02-06,Monday,Monday 2023-02-06,0,
2003.0,1185.0,818,30.0,2023-02-05,Sunday,Sunday 2023-02-05,0,
31347.0,4353.0,26994,7.0,2023-02-04,Saturday,Saturday 2023-02-04,0,
31442.0,20918.0,10524,18.0,2023-02-03,Friday,Friday 2023-02-03,0,
27760.0,15912.0,11848,9.0,2023-02-02,Thursday,Thursday 2023-02-02,0,
25459.0,1732.0,23727,4.0,2023-02-01,Wednesday,Wednesday 2023-02-01,0,
27392.0,3175.0,24217,15.0,2023-01-31,Tuesday,Tuesday 2023-01-31,0,
1855.0,1488.0,367,14.0,2023-01-30,Monday,Monday 2023-01-30,0,
1754.0,1311.0,443,16.0,2023-01-29,Sunday,Sunday 2023-01-29,0,
27460.0,22737.0,4723,13.0,2023-01-28,Saturday,Saturday 2023-01-28,0,
21799.0,6321.0,15478,17.0,2023-01-27,Friday,Friday 2023-01-27,0,
26369.0,18355.0,8014,10.0,2023-01-26,Thursday,Thursday 2023-01-26,0,
33683.0,25012.0,8671,16.0,2023-01-25,Wednesday,Wednesday 2023-01-25,0,
29183.0,9178.0,20005,16.0,2023-01-24,Tuesday,Tuesday 2023-01-24,0,
1985.0,491.0,1494,21.0,2023-01-23,Monday,Monday 2023-01-23,0,
1864.0,539.0,1325,9.0,2023-01-22,Sunday,Sunday 2023-01-22,0,
32152.0,20934.0,11218,13.0,2023-01-21,Saturday,Saturday 2023-01-21,0,
30884.0,30060.0,824,8.0,2023-01-20,Friday,Friday 2023-01-20,0,
32914.0,21385.0,11529,10.0,2023-01-19,Thursday,Thursday 2023-01-19,0,
29426.0,11343.0,18083,23.0,2023-01-18,Wednesday,Wednesday 2023-01-18,0,
35581.0,20162.0,15419,13.0,2023-01-17,Tuesday,Tuesday 2023-01-17,0,
1730.0,27.0,1703,25.0,2023-01-16,Monday,Monday 2023-01-16,0,
2261.0,607.0,1654,29.0,2023-01-15,Sunday,Sunday 2023-01-15,0,
31668.0,1022.0,30646,11.0,2023-01-14,Saturday,Saturday 2023-01-14,0,
28334.0,3011.0,25323,7.0,2023-01-13,Friday,Friday 2023-01-13,0,
31595.0,31037.0,558,17.0,2023-01-12,Thursday,Thursday 2023-01-12,0,
25347.0,10574.0,14773,11.0,2023-01-11,Wednesday,Wednesday 2023-01-11,0,
37545.0,37052.0,493,13.0,2023-01-10,Tuesday,Tuesday 2023-01-10,0,
1841.0,1063.0,778,42.0,2023-01-09,Monday,Monday 2023-01-09,0,
1726.0,1064.0,662,6.0,2023-01-08,Sunday,Sunday 2023-01-08,0,
31733.0,15311.0,16422,6.0,2023-01-07,Saturday,Saturday 2023-01-07,0,
29768.0,16244.0,13524,21.0,2023-01-06,Friday,Friday 2023-01-06,0,
27898.0,9117.0,18781,15.0,2023-01-05,Thursday,Thursday 2023-01-05,0,
31957.0,21693.0,10264,13.0,2023-01-04,Wednesday,Wednesday 2023-01-04,0,
28759.0,24940.0,3819,10.0,2023-01-03,Tuesday,Tuesday 2023-01-03,0,
1761.0,804.0,957,21.0,2023-01-02,Monday,Monday 2023-01-02,0,
1869.0,1606.0,263,16.0,2023-01-01,Sunday,Sunday 2023-01-01,0,
31017.0,15818.0,15199,13.0,2022-12-31,Saturday,Saturday 2022-12-31,0,
35332.0,2248.0,33084,5.0,2022-12-30,Friday,Friday 2022-12-30,0,
29796.0,28354.0,1442,19.0,2022-12-29,Thursday,Thursday 2022-12-29,0,
35555.0,14476.0,21079,8.0,2022-12-28,Wednesday,Wednesday 2022-12-28,0,
27069.0,24114.0,2955,26.0,2022-12-27,Tuesday,Tuesday 2022-12-27,0,
1495.0,991.0,504,27.0,2022-12-26,Monday,Monday 2022-12-26,0,
2127.0,1660.0,467,6.0,2022-12-25,Sunday,Sunday 2022-12-25,0,
33186.0,22075.0,11111,3.0,2022-12-24,Saturday,Saturday 2022-12-24,0,
24069.0,7284.0,16785,20.0,2022-12-23,Friday,Friday 2022-12-23,0,
29675.0,12082.0,17593,8.0,2022-12-22,Thursday,Thursday 2022-12-22,0,
23691.0,2830.0,20861,9.0,2022-12-21,Wednesday,Wednesday 2022-12-21,0,
25746.0,7201.0,18545,18.0,2022-12-20,Tuesday,Tuesday 2022-12-20,0,
1918.0,75.0,1843,16.0,2022-12-19,Monday,Monday 2022-12-19,0,
2073.0,1517.0,556,25.0,2022-12-18,Sunday,Sunday 2022-12-18,0,
23535.0,3454.0,20081,13.0,2022-12-17,Saturday,Saturday 2022-12-17,0,
24049.0,16690.0,7359,24.0,2022-12-16,Friday,Friday 2022-12-16,0,
29715.0,12417.0,17298,9.0,2022-12-15,Thursday,Thursday 2022-12-15,0,
33630.0,12239.0,21391,18.0,2022-12-14,Wednesday,Wednesday 2022-12-14,0,
29689.0,22116.0,7573,17.0,2022-12-13,Tuesday,Tuesday 2022-12-13,0,
1482.0,788.0,694,19.0,2022-12-12,Monday,Monday 2022-12-12,0,
1831.0,568.0,1263,30.0,2022-12-11,Sunday,Sunday 2022-12-11,0,
32615.0,31366.0,1249,11.0,2022-12-10,Saturday,Saturday 2022-12-10,0,
29980.0,5777.0,24203,4.0,2022-12-09,Friday,Friday 2022-12-09,0,
27657.0,25910.0,1747,15.0,2022-12-08,Thursday,Thursday 2022-12-08,0,
31706.0,18389.0,13317,12.0,2022-12-07,Wednesday,Wednesday 2022-12-07,0,
37573.0,28923.0,8650,6.0,2022-12-06,Tuesday,Tuesday 2022-12-06,0,
1485.0,681.0,804,25.0,2022-12-05,Monday,Monday 2022-12-05,0,
2091.0,1031.0,1060,11.0,2022-12-04,Sunday,Sunday 2022-12-04,0,
31596.0,29097.0,2499,14.0,2022-12-03,Saturday,Saturday 2022-12-03,0,
35977.0,595.0,35382,12.0,2022-12-02,Friday,Friday 2022-12-02,0,
27764.0,12014.0,15750,14.0,2022-12-01,Thursday,Thursday 2022-12-01,0,
19699.0,18213.0,1486,13.0,2022-11-30,Wednesday,Wednesday 2022-11-30,0,
31623.0,1853.0,29770,9.0,2022-11-29,Tuesday,Tuesday 2022-11-29,0,
1873.0,1308.0,565,11.0,2022-11-28,Monday,Monday 2022-11-28,0,
1727.0,1704.0,23,32.0,2022-11-27,Sunday,Sunday 2022-11-27,0,
35441.0,28553.0,6888,6.0,2022-11-26,Saturday,Saturday 2022-11-26,0,
27543.0,2562.0,24981,15.0,2022-11-25,Friday,Friday 2022-11-25,0,
27062.0,16940.0,10122,16.0,2022-11-24,Thursday,Thursday 2022-11-24,0,
31137.0,29623.0,1514,20.0,2022-11-23,Wednesday,Wednesday 2022-11-23,0,
28516.0,4994.0,23522,5.0,2022-11-22,Tuesday,Tuesday 2022-11-22,0,
1729.0,377.0,1352,16.0,2022-11-21,Monday,Monday 2022-11-21,0,
1741.0,164.0,1577,21.0,2022-11-20,Sunday,Sunday 2022-11-20,0,
30931.0,2935.0,27996,12.0,2022-11-19,Saturday,Saturday 2022-11-19,0,
25308.0,1892.0,23416,17.0,2022-11-18,Friday,Friday 2022-11-18,0,
35487.0,4304.0,31183,26.0,2022-11-17,Thursday,Thursday 2022-11-17,0,
19413.0,9252.0,10161,11.0,2022-11-16,Wednesday,Wednesday 2022-11-16,0,
31534.0,28039.0,3495,21.0,2022-11-15,Tuesday,Tuesday 2022-11-15,0,
2344.0,149.0,2195,42.0,2022-11-14,Monday,Monday 2022-11-14,0,
1761.0,21.0,1740,30.0,2022-11-13,Sunday,Sunday 2022-11-13,0,
29686.0,21865.0,7821,14.0,2022-11-12,Saturday,Saturday 2022-11-12,0,
26751.0,23146.0,3605,14.0,2022-11-11,Friday,Friday 2022-11-11,0,
31720.0,19765.0,11955,18.0,2022-11-10,Thursday,Thursday 2022-11-10,0,
32192.0,4147.0,28045,10.0,2022-11-09,Wednesday,Wednesday 2022-11-09,0,
33280.0,15857.0,17423,30.0,2022-11-08,Tuesday,Tuesday 2022-11-08,0,
1880.0,1362.0,518,22.0,2022-11-07,Monday,Monday 2022-11-07,0,
1603.0,1579.0,24,14.0,2022-11-06,Sunday,Sunday 2022-11-06,0,
29072.0,3306.0,25766,12.0,2022-11-05,Saturday,Saturday 2022-11-05,0,
35929.0,15899.0,20030,14.0,2022-11-04,Friday,Friday 2022-11-04,0,
31517.0,7541.0,23976,28.0,2022-11-03,Thursday,Thursday 2022-11-03,0,
27431.0,6851.0,20580,20.0,2022-11-02,Wednesday,Wednesday 2022-11-02,0,
25557.0,20777.0,4780,14.0,2022-11-01,Tuesday,Tuesday 2022-11-01,0,
2212.0,1039.0,1173,21.0,2022-10-31,Monday,Monday 2022-10-31,0,
1637.0,18.0,1619,27.0,2022-10-30,Sunday,Sunday 2022-10-30,0,
21758.0,6261.0,15497,16.0,2022-10-29,Saturday,Saturday 2022-10-29,0,
36821.0,19587.0,17234,11.0,2022-10-28,Friday,Friday 2022-10-28,0,
29378.0,19685.0,9693,9.0,2022-10-27,Thursday,Thursday 2022-10-27,0,
33077.0,29353.0,3724,19.0,2022-10-26,Wednesday,Wednesday 2022-10-26,0,
29605.0,8862.0,20743,16.0,2022-10-25,Tuesday,Tuesday 2022-10-25,0,
1588.0,318.0,1270,21.0,2022-10-24,Monday,Monday 2022-10-24,0,
2090.0,783.0,1307,9.0,2022-10-23,Sunday,Sunday 2022-10-23,0,
23638.0,5450.0,18188,10.0,2022-10-22,Saturday,Saturday 2022-10-22,0,
32901.0,11307.0,21594,14.0,2022-10-21,Friday,Friday 2022-10-21,0,
33714.0,33649.0,65,17.0,2022-10-20,Thursday,Thursday 2022-10-20,0,
26459.0,25082.0,1377,10.0,2022-10-19,Wednesday,Wednesday 2022-10-19,0,
29239.0,24112.0,5127,12.0,2022-10-18,Tuesday,Tuesday 2022-10-18,0,
1629.0,97.0,1532,37.0,2022-10-17,Monday,Monday 2022-10-17,0,
1856.0,956.0,900,32.0,2022-10-16,Sunday,Sunday 2022-10-16,0,
30554.0,1623.0,28931,10.0,2022-10-15,Saturday,Saturday 2022-10-15,0,
29275.0,29165.0,110,5.0,2022-10-14,Friday,Friday 2022-10-14,0,
31678.0,5597.0,26081,12.0,2022-10-13,Thursday,Thursday 2022-10-13,0,
26272.0,19970.0,6302,19.0,2022-10-12,Wednesday,Wednesday 2022-10-12,0,
30994.0,8819.0,22175,25.0,2022-10-11,Tuesday,Tuesday 2022-10-11,0,
1881.0,274.0,1607,17.0,2022-10-10,Monday,Monday 2022-10-10,0,
1757.0,1122.0,635,19.0,2022-10-09,Sunday,Sunday 2022-10-09,0,
28058.0,20508.0,7550,16.0,2022-10-08,Saturday,Saturday 2022-10-08,0,
25569.0,21358.0,4211,14.0,2022-10-07,Friday,Friday 2022-10-07,0,
31146.0,4783.0,26363,9.0,2022-10-06,Thursday,Thursday 2022-10-06,0,
29859.0,29496.0,363,15.0,2022-10-05,Wednesday,Wednesday 2022-10-05,0,
31609.0,14011.0,17598,6.0,2022-10-04,Tuesday,Tuesday 2022-10-04,0,
2023.0,155.0,1868,29.0,2022-10-03,Monday,Monday 2022-10-03,0,
1906.0,1518.0,388,34.0,2022-10-02,Sunday,Sunday 2022-10-02,0,
37394.0,34792.0,2602,12.0,2022-10-01,Saturday,Saturday 2022-10-01,0,
29712.0,19916.0,9796,18.0,2022-09-30,Friday,Friday 2022-09-30,0,
31466.0,18486.0,12980,16.0,2022-09-29,Thursday,Thursday 2022-09-29,0,
32128.0,24846.0,7282,6.0,2022-09-28,Wednesday,Wednesday 2022-09-28,0,
28907.0,2061.0,26846,19.0,2022-09-27,Tuesday,Tuesday 2022-09-27,0,
1483.0,668.0,815,14.0,2022-09-26,Monday,Monday 2022-09-26,0,
1480.0,57.0,1423,16.0,2022-09-25,Sunday,Sunday 2022-09-25,0,
33312.0,12166.0,21146,13.0,2022-09-24,Saturday,Saturday 2022-09-24,0,
29006.0,14614.0,14392,13.0,2022-09-23,Friday,Friday 2022-09-23,0,
33706.0,10288.0,23418,14.0,2022-09-22,Thursday,Thursday 2022-09-22,0,
36244.0,29993.0,6251,13.0,2022-09-21,Wednesday,Wednesday 2022-09-21,0,
21936.0,14586.0,7350,16.0,2022-09-20,Tuesday,Tuesday 2022-09-20,0,
1586.0,307.0,1279,12.0,2022-09-19,Monday,Monday 2022-09-19,0,
2093.0,663.0,1430,14.0,2022-09-18,Sunday,Sunday 2022-09-18,0,
34123.0,24101.0,10022,11.0,2022-09-17,Saturday,Saturday 2022-09-17,0,
33577.0,609.0,32968,11.0,2022-09-16,Friday,Friday 2022-09-16,0,
36261.0,33367.0,2894,10.0,2022-09-15,Thursday,Thursday 2022-09-15,0,
30645.0,19496.0,11149,17.0,2022-09-14,Wednesday,Wednesday 2022-09-14,0,
32989.0,25281.0,7708,15.0,2022-09-13,Tuesday,Tuesday 2022-09-13,0,
1884.0,1369.0,515,24.0,2022-09-12,Monday,Monday 2022-09-12,0,
1965.0,286.0,1679,22.0,2022-09-11,Sunday,Sunday 2022-09-11,0,
25627.0,17826.0,7801,14.0,2022-09-10,Saturday,Saturday 2022-09-10,0,
25834.0,17849.0,7985,11.0,2022-09-09,Friday,Friday 2022-09-09,0,
30909.0,8047.0,22862,18.0,2022-09-08,Thursday,Thursday 2022-09-08,0,
22181.0,281.0,21900,14.0,2022-09-07,Wednesday,Wednesday 2022-09-07,0,
32943.0,2818.0,30125,15.0,2022-09-06,Tuesday,Tuesday 2022-09-06,0,
1709.0,1235.0,474,9.0,2022-09-05,Monday,Monday 2022-09-05,0,
1965.0,505.0,1460,25.0,2022-09-04,Sunday,Sunday 2022-09-04,0,
31112.0,28498.0,2614,12.0,2022-09-03,Saturday,Saturday 2022-09-03,0,
24041.0,15852.0,8189,13.0,2022-09-02,Friday,Friday 2022-09-02,0,
29546.0,3248.0,26298,21.0,2022-09-01,Thursday,Thursday 2022-09-01,0,
30430.0,6768.0,23662,15.0,2022-08-31,Wednesday,Wednesday 2022-08-31,0,
29126.0,8231.0,20895,16.0,2022-08-30,Tuesday,Tuesday 2022-08-30,0,
2267.0,1328.0,939,22.0,2022-08-29,Monday,Monday 2022-08-29,0,
1391.0,92.0,1299,22.0,2022-08-28,Sunday,Sunday 2022-08-28,0,
27839.0,8579.0,19260,10.0,2022-08-27,Saturday,Saturday 2022-08-27,0,
27502.0,12749.0,14753,26.0,2022-08-26,Friday,Friday 2022-08-26,0,
37156.0,22026.0,15130,17.0,2022-08-25,Thursday,Thursday 2022-08-25,0,
26311.0,13931.0,12380,34.0,2022-08-24,Wednesday,Wednesday 2022-08-24,0,
30135.0,12697.0,17438,10.0,2022-08-23,Tuesday,Tuesday 2022-08-23,0,
1725.0,568.0,1157,17.0,2022-08-22,Monday,Monday 2022-08-22,0,
2069.0,1982.0,87,29.0,2022-08-21,Sunday,Sunday 2022-08-21,0,
29913.0,3662.0,26251,12.0,2022-08-20,Saturday,Saturday 2022-08-20,0,
25541.0,14699.0,10842,10.0,2022-08-19,Friday,Friday 2022-08-19,0,
28992.0,10744.0,18248,5.0,2022-08-18,Thursday,Thursday 2022-08-18,0,
29424.0,7145.0,22279,13.0,2022-08-17,Wednesday,Wednesday 2022-08-17,0,
33707.0,13613.0,20094,6.0,2022-08-16,Tuesday,Tuesday 2022-08-16,0,
2488.0,1323.0,1165,29.0,2022-08-15,Monday,Monday 2022-08-15,0,
2232.0,1408.0,824,14.0,2022-08-14,Sunday,Sunday 2022-08-14,0,
31559.0,11582.0,19977,6.0,2022-08-13,Saturday,Saturday 2022-08-13,0,
27553.0,6628.0,20925,15.0,2022-08-12,Friday,Friday 2022-08-12,0,
36019.0,29292.0,6727,15.0,2022-08-11,Thursday,Thursday 2022-08-11,0,
32431.0,27349.0,5082,12.0,2022-08-10,Wednesday,Wednesday 2022-08-10,0,
28039.0,9643.0,18396,15.0,2022-08-09,Tuesday,Tuesday 2022-08-09,0,
1504.0,222.0,1282,11.0,2022-08-08,Monday,Monday 2022-08-08,0,
1853.0,1300.0,553,16.0,2022-08-07,Sunday,Sunday 2022-08-07,0,
27915.0,119.0,27796,13.0,2022-08-06,Saturday,Saturday 2022-08-06,0,
32628.0,12137.0,20491,16.0,2022-08-05,Friday,Friday 2022-08-05,0,
31475.0,5966.0,25509,13.0,2022-08-04,Thursday,Thursday 2022-08-04,0,
31490.0,89.0,31401,29.0,2022-08-03,Wednesday,Wednesday 2022-08-03,0,
27108.0,26256.0,852,16.0,2022-08-02,Tuesday,Tuesday 2022-08-02,0,
2127.0,1229.0,898,25.0,2022-08-01,Monday,Monday 2022-08-01,0,
2202.0,1973.0,229,24.0,2022-07-31,Sunday,Sunday 2022-07-31,0,
33520.0,9433.0,24087,14.0,2022-07-30,Saturday,Saturday 2022-07-30,0,
30241.0,6984.0,23257,8.0,2022-07-29,Friday,Friday 2022-07-29,0,
27286.0,7766.0,19520,15.0,2022-07-28,Thursday,Thursday 2022-07-28,0,
27442.0,8986.0,18456,16.0,2022-07-27,Wednesday,Wednesday 2022-07-27,0,
26106.0,24590.0,1516,16.0,2022-07-26,Tuesday,Tuesday 2022-07-26,0,
1981.0,1187.0,794,19.0,2022-07-25,Monday,Monday 2022-07-25,0,
1705.0,510.0,1195,37.0,2022-07-24,Sunday,Sunday 2022-07-24,0,
27231.0,17003.0,10228,16.0,2022-07-23,Saturday,Saturday 2022-07-23,0,
33496.0,24233.0,9263,14.0,2022-07-22,Friday,Friday 2022-07-22,0,
31505.0,21114.0,10391,9.0,2022-07-21,Thursday,Thursday 2022-07-21,0,
31131.0,20299.0,10832,8.0,2022-07-20,Wednesday,Wednesday 2022-07-20,0,
28374.0,4544.0,23830,9.0,2022-07-19,Tuesday,Tuesday 2022-07-19,0,
1851.0,278.0,1573,22.0,2022-07-18,Monday,Monday 2022-07-18,0,
1587.0,1587.0,0,17.0,2022-07-17,Sunday,Sunday 2022-07-17,0,
36443.0,35197.0,1246,16.0,2022-07-16,Saturday,Saturday 2022-07-16,0,
30986.0,256.0,30730,11.0,2022-07-15,Friday,Friday 2022-07-15,0,
33872.0,31260.0,2612,17.0,2022-07-14,Thursday,Thursday 2022-07-14,0,
31677.0,11829.0,19848,11.0,2022-07-13,Wednesday,Wednesday 2022-07-13,0,
28001.0,13216.0,14785,13.0,2022-07-12,Tuesday,Tuesday 2022-07-12,0,
2338.0,626.0,1712,16.0,2022-07-11,Monday,Monday 2022-07-11,0,
1937.0,1544.0,393,24.0,2022-07-10,Sunday,Sunday 2022-07-10,0,
31737.0,27962.0,3775,11.0,2022-07-09,Saturday,Saturday 2022-07-09,0,
24124.0,20372.0,3752,7.0,2022-07-08,Friday,Friday 2022-07-08,0,
25536.0,15421.0,10115,6.0,2022-07-07,Thursday,Thursday 2022-07-07,0,
35155.0,11416.0,23739,8.0,2022-07-06,Wednesday,Wednesday 2022-07-06,0,
25469.0,6431.0,19038,12.0,2022-07-05,Tuesday,Tuesday 2022-07-05,0,
1606.0,1257.0,349,22.0,2022-07-04,Monday,Monday 2022-07-04,0,
2110.0,1577.0,533,32.0,2022-07-03,Sunday,Sunday 2022-07-03,0,
33031.0,29329.0,3702,15.0,2022-07-02,Saturday,Saturday 2022-07-02,0,
31704.0,22838.0,8866,10.0,2022-07-01,Friday,Friday 2022-07-01,0,
34018.0,5477.0,28541,9.0,2022-06-30,Thursday,Thursday 2022-06-30,0,
27871.0,24044.0,3827,9.0,2022-06-29,Wednesday,Wednesday 2022-06-29,0,
25387.0,10602.0,14785,7.0,2022-06-28,Tuesday,Tuesday 2022-06-28,0,
1944.0,987.0,957,25.0,2022-06-27,Monday,Monday 2022-06-27,0,
1842.0,412.0,1430,45.0,2022-06-26,Sunday,Sunday 2022-06-26,0,
27695.0,25319.0,2376,21.0,2022-06-25,Saturday,Saturday 2022-06-25,0,
25967.0,21343.0,4624,11.0,2022-06-24,Friday,Friday 2022-06-24,0,
27846.0,14062.0,13784,21.0,2022-06-23,Thursday,Thursday 2022-06-23,0,
35540.0,19292.0,16248,30.0,2022-06-22,Wednesday,Wednesday 2022-06-22,0,
27691.0,25877.0,1814,7.0,2022-06-21,Tuesday,Tuesday 2022-06-21,0,
2016.0,1554.0,462,22.0,2022-06-20,Monday,Monday 2022-06-20,0,
2219.0,742.0,1477,25.0,2022-06-19,Sunday,Sunday 2022-06-19,0,
29685.0,15673.0,14012,7.0,2022-06-18,Saturday,Saturday 2022-06-18,0,
23682.0,13593.0,10089,15.0,2022-06-17,Friday,Friday 2022-06-17,0,
32591.0,27354.0,5237,15.0,2022-06-16,Thursday,Thursday 2022-06-16,0,
29863.0,26491.0,3372,9.0,2022-06-15,Wednesday,Wednesday 2022-06-15,0,
31812.0,31260.0,552,7.0,2022-06-14,Tuesday,Tuesday 2022-06-14,0,
2000.0,1357.0,643,29.0,2022-06-13,Monday,Monday 2022-06-13,0,
1961.0,1469.0,492,40.0,2022-06-12,Sunday,Sunday 2022-06-12,0,
30097.0,21640.0,8457,18.0,2022-06-11,Saturday,Saturday 2022-06-11,0,
29312.0,20111.0,9201,28.0,2022-06-10,Friday,Friday 2022-06-10,0,
31377.0,17019.0,14358,15.0,2022-06-09,Thursday,Thursday 2022-06-09,0,
25770.0,17009.0,8761,7.0,2022-06-08,Wednesday,Wednesday 2022-06-08,0,
25290.0,19566.0,5724,18.0,2022-06-07,Tuesday,Tuesday 2022-06-07,0,
1881.0,1204.0,677,22.0,2022-06-06,Monday,Monday 2022-06-06,0,
1997.0,1399.0,598,8.0,2022-06-05,Sunday,Sunday 2022-06-05,0,
34026.0,4673.0,29353,9.0,2022-06-04,Saturday,Saturday 2022-06-04,0,
25706.0,22231.0,3475,5.0,2022-06-03,Friday,Friday 2022-06-03,0,
33136.0,2417.0,30719,13.0,2022-06-02,Thursday,Thursday 2022-06-02,0,
35808.0,6939.0,28869,8.0,2022-06-01,Wednesday,Wednesday 2022-06-01,0,
29610.0,12186.0,17424,11.0,2022-05-31,Tuesday,Tuesday 2022-05-31,0,
1747.0,1622.0,125,25.0,2022-05-30,Monday,Monday 2022-05-30,0,
1708.0,49.0,1659,29.0,2022-05-29,Sunday,Sunday 2022-05-29,0,
33620.0,17152.0,16468,12.0,2022-05-28,Saturday,Saturday 2022-05-28,0,
